image,160_x,160_y,160_z,160_r1,160_r2,160_r3,160_bb_x1,160_bb_y1,160_bb_x2,160_bb_y2,160_bb_x3,160_bb_y3,160_bb_x4,160_bb_y4,160_error
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01008.jpg,-2.05207,-7.65275,1.18264,0.0292841,3.08723,0.107828,1261.42,490.872,1145.96,511.045,1118.89,418.024,1245.65,391.551,0.114376
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01009.jpg,-2.04478,-7.59884,1.17001,0.0116204,3.0869,0.111244,1260.98,490.744,1144.79,511.091,1117.49,417.592,1245.09,390.838,0.122826
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01010.jpg,-2.15273,-7.52293,1.15811,0.0516935,3.08238,0.121155,1246.03,493.814,1129.6,515.844,1100.52,422.396,1228.57,393.492,0.0822475
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01011.jpg,-2.30215,-7.43168,1.14411,0.0693318,3.08162,0.115774,1225.62,497.887,1109.15,522.871,1078.18,429.29,1206.28,397.471,0.127234
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01012.jpg,-2.35477,-7.35498,1.13628,0.0759796,3.08126,0.111095,1217.68,500.874,1100.44,526.408,1068.22,432.751,1196.67,399.576,0.0990371
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01013.jpg,-2.3531,-7.31193,1.14712,0.0626863,3.08687,0.0836908,1217.12,503.03,1099.42,528.885,1066.86,434.764,1196.09,401.258,0.104806
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01014.jpg,-2.35553,-7.25178,1.13937,0.0629931,3.08269,0.109647,1215.01,504.137,1096.71,530.42,1063.68,435.501,1193.58,401.727,0.0986779
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01015.jpg,-2.36048,-7.18989,1.1466,0.065922,3.08597,0.0976179,1213.12,506.798,1094.34,533.392,1060.57,438.223,1190.86,403.838,0.0904549
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01016.jpg,-2.36539,-7.1331,1.14877,0.0567566,3.08599,0.0964705,1211,508.812,1091.8,535.915,1057.46,440.15,1188.5,405.209,0.0644088
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01017.jpg,-2.37233,-7.09224,1.16404,0.0653527,3.08956,0.0794708,1209.66,512.137,1090.19,539.26,1055.14,443.036,1186.8,407.668,0.0878444
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01018.jpg,-2.34993,-7.03409,1.15954,0.050945,3.08917,0.0891629,1210.61,512.542,1090.62,540.291,1055.22,443.243,1187.53,407.571,0.0984673
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01019.jpg,-2.34736,-6.95628,1.16209,0.0528244,3.088,0.0906401,1208.81,515.05,1088.14,543.194,1052.37,445.584,1185.21,409.592,0.10686
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01020.jpg,-2.36165,-6.90471,1.17319,0.0606783,3.08798,0.0872121,1206.01,518.495,1085.09,546.805,1048.34,448.824,1181.85,412.224,0.107744
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01021.jpg,-2.3477,-6.87558,1.18737,0.0518017,3.08649,0.0670141,1207.14,520.866,1085.65,548.869,1049.51,450.045,1183.64,413.793,0.0881669
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01022.jpg,-2.29071,-6.83006,1.17866,0.0385443,3.08519,0.077267,1212.56,520.165,1090.05,547.382,1054.32,447.671,1189.56,411.984,0.119326
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01023.jpg,-2.28489,-6.77162,1.1874,0.0337825,3.08701,0.065133,1212.07,522.738,1089.06,550.187,1052.8,450.093,1188.85,413.989,0.0843773
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01024.jpg,-2.28052,-6.71654,1.19546,0.0269254,3.08865,0.0615489,1211.35,525.142,1087.88,553.162,1051.21,452.313,1187.75,416.025,0.0902658
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01025.jpg,-2.27909,-6.6578,1.21347,0.0329409,3.09192,0.0455087,1210.47,529.318,1086.74,557.252,1049.21,455.92,1186.41,419.067,0.130742
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01026.jpg,-2.27016,-6.58695,1.21267,0.0125934,3.0931,0.0458759,1209.53,531.244,1085.18,559.772,1047.25,457.864,1184.95,420.503,0.146446
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01027.jpg,-2.26515,-6.53537,1.2058,0.0199007,3.09024,0.0608875,1208.44,532.253,1083.42,561.011,1044.89,458.424,1183.63,420.683,0.112082
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01028.jpg,-2.26001,-6.4844,1.19941,0.0173077,3.08907,0.061433,1207.29,533.356,1081.67,562.127,1042.88,459.088,1182.35,420.923,0.111674
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01029.jpg,-2.27479,-6.45331,1.19324,0.0306116,3.0899,0.0556964,1204.69,534.394,1078.19,563.625,1038.8,460.06,1179.08,421.114,0.0839828
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01030.jpg,-2.26706,-6.38737,1.17981,0.0231518,3.08971,0.0659328,1203.23,534.72,1076.1,564.69,1035.99,460.479,1177.09,421.068,0.102576
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01031.jpg,-2.27162,-6.34232,1.17824,0.024322,3.09062,0.0561941,1201.29,536.63,1073.63,566.551,1032.83,462.102,1174.81,422.1,0.0922211
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01032.jpg,-2.26979,-6.28937,1.17785,0.0201987,3.08949,0.0610316,1200,538.743,1071.5,568.711,1030.36,463.671,1173.03,423.272,0.0977845
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01033.jpg,-2.26685,-6.2325,1.17715,0.0190745,3.09027,0.0598618,1198.72,540.725,1069.74,571.217,1027.56,465.608,1171.14,424.462,0.149262
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01034.jpg,-2.26544,-6.17793,1.18409,0.0204714,3.08971,0.0587221,1197.36,543.423,1067.82,574.291,1025.18,468.087,1169.37,426.569,0.100538
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01035.jpg,-2.26922,-6.12637,1.19559,0.0217779,3.09105,0.0488782,1195.67,547.252,1065.6,578.176,1022.6,471.285,1167.41,429.352,0.0909813
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01036.jpg,-2.26726,-6.06669,1.1955,0.00999268,3.0934,0.0445957,1194,549.366,1063.48,580.93,1019.56,473.455,1165.09,430.733,0.104042
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01037.jpg,-2.2579,-6.00897,1.19423,0.0100407,3.09117,0.0477097,1193.26,551.425,1061.91,583.111,1017.76,474.99,1164.02,431.959,0.0956139
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01038.jpg,-2.26377,-5.95539,1.19404,0.0116033,3.0917,0.0497197,1190.81,553.785,1058.98,586.057,1013.83,477.34,1161.02,433.51,0.0858741
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01039.jpg,-2.27191,-5.89195,1.19947,0.00735377,3.09568,0.0454108,1187.91,557.022,1055.72,590.415,1009.32,481.248,1156.8,436.204,0.100236
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01040.jpg,-2.27359,-5.8606,1.19716,0.0115465,3.09779,0.0447787,1187,558.201,1054.13,591.865,1006.76,482.401,1155.11,436.626,0.0636574
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01041.jpg,-2.27063,-5.80293,1.19464,0.0184652,3.09638,0.05298,1185.5,560.325,1051.87,594.377,1003.64,484.531,1152.96,437.841,0.0885529
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01042.jpg,-2.26068,-5.75446,1.1827,0.0121091,3.09561,0.0501139,1184.7,560.922,1050.15,595.026,1001.66,484.146,1151.98,437.423,0.0892508
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01043.jpg,-2.27323,-5.70822,1.18454,0.0196745,3.09247,0.0501025,1181.39,564.055,1046.3,598.409,997.338,486.797,1148.41,439.43,0.0862723
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01044.jpg,-2.27454,-5.6494,1.18904,0.0164187,3.09068,0.0480257,1179.26,567.46,1043.58,602.038,993.981,489.863,1145.84,441.941,0.0899918
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01045.jpg,-2.28336,-5.59802,1.20042,0.0200793,3.08945,0.0435347,1176.75,571.804,1040.61,606.579,990.273,493.72,1142.82,445.54,0.114954
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01046.jpg,-2.29241,-5.55013,1.20925,0.0249141,3.09089,0.0338376,1174.27,575.589,1037.38,610.895,986.331,497.524,1139.57,448.371,0.0915229
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01047.jpg,-2.28341,-5.48977,1.21868,0.0184069,3.08809,0.0282445,1173.78,579.798,1036.37,614.865,984.59,500.644,1138.55,451.284,0.181454
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01048.jpg,-2.17275,-5.47258,1.22333,-0.012004,3.088,0.0418737,1189.03,578.074,1050.38,610.649,1000.23,494.732,1155.94,447.724,0.125471
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01049.jpg,-2.09363,-5.45796,1.22789,-0.02891,3.08792,0.0347785,1200.12,577.144,1060.34,608.048,1011.18,490.589,1168.66,445.306,0.111723
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01050.jpg,-2.10441,-5.39498,1.23044,-0.0268108,3.08829,0.0304548,1196.56,580.986,1056.18,612.375,1005.83,494.339,1164.2,448.111,0.106369
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01051.jpg,-2.11966,-5.33994,1.23667,-0.0208976,3.08961,0.0310697,1193.03,585.18,1051.89,617.254,1000.44,498.712,1159.28,451.371,0.0843964
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01052.jpg,-2.11567,-5.27887,1.23894,-0.0314448,3.09146,0.0295465,1191.43,588.365,1049.89,620.967,997.484,501.724,1157.1,453.616,0.129061
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01053.jpg,-2.10976,-5.23601,1.23759,-0.0184911,3.08991,0.0346219,1191.01,590.488,1048.53,623.172,995.44,502.946,1156.32,454.642,0.152164
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01054.jpg,-2.10791,-5.18622,1.22937,-0.0351697,3.08812,0.0309549,1189.06,592.084,1045.8,625.072,992.141,504.434,1153.91,455.174,0.141623
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01055.jpg,-2.10793,-5.14344,1.2148,-0.0241272,3.08795,0.0376844,1187.24,592.575,1043,625.84,988.118,504.475,1151.18,454.49,0.097154
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01056.jpg,-2.12635,-5.12058,1.20776,-0.0116744,3.09154,0.0273533,1183.89,593.393,1038.79,627.824,982.5,506.078,1146.57,454.635,0.229206
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01057.jpg,-2.18418,-4.98613,1.20271,-0.0100728,3.09133,0.0527134,1169.36,601.963,1024.35,638.673,965.092,517.169,1129.06,462.351,0.315462
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01058.jpg,-2.20832,-4.93318,1.19622,-2.69351e-05,3.09158,0.0401893,1163.56,604.968,1017.85,642.954,957.198,521.038,1121.57,464.737,0.158872
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01059.jpg,-2.21027,-4.89564,1.19492,0.00660476,3.08979,0.0506084,1162,607.123,1015.65,645.618,953.719,523.234,1119.04,465.828,0.139142
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01060.jpg,-2.20904,-4.84078,1.18491,0.0082659,3.08881,0.054198,1159.52,609.014,1012.41,647.97,949.014,525.158,1115.7,466.815,0.14558
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01061.jpg,-2.20586,-4.79192,1.17807,-0.00358802,3.09354,0.0463086,1157.68,610.811,1009.79,650.287,945.38,526.711,1113.03,467.645,0.145149
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01062.jpg,-2.20588,-4.74936,1.17284,0.00372359,3.08899,0.0601309,1155.97,612.587,1007.27,652.815,942.102,528.579,1110.57,468.504,0.294745
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01063.jpg,-2.20564,-4.68631,1.1697,0.00408273,3.0894,0.0564977,1153.22,616.368,1003.8,657.051,937.063,532.094,1106.44,470.822,0.133417
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01064.jpg,-2.21421,-4.64818,1.17558,0.00685447,3.08959,0.0560706,1150.66,620.07,1000.72,661.101,932.631,535.881,1102.91,473.694,0.222612
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01065.jpg,-2.20959,-4.58441,1.18843,0.00664783,3.09104,0.0527311,1149.35,625.631,998.927,667.523,929.966,541.197,1100.68,478.175,0.09035
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01066.jpg,-2.21271,-4.52169,1.19157,0.00466948,3.09429,0.0439933,1146.41,630.409,995.487,672.931,924.836,546.057,1096.26,481.937,0.0820239
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01067.jpg,-2.21293,-4.46968,1.18934,0.00806667,3.09161,0.0521607,1144.18,633.679,992.454,676.464,920.568,549.289,1092.82,484.016,0.157481
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01068.jpg,-2.2166,-4.40711,1.20063,0.00204633,3.09301,0.0414816,1141.29,639.957,989.241,683.23,915.933,555.299,1088.99,489.284,0.112767
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01069.jpg,-2.21556,-4.35037,1.2136,0.00302911,3.09564,0.0253214,1139.81,645.935,987.285,689.54,912.64,560.691,1086.41,493.86,0.235491
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01070.jpg,-2.20984,-4.29224,1.21763,-0.00266498,3.09261,0.0373886,1138.24,650.956,985.061,694.618,909.406,565.072,1083.88,497.527,0.159251
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01071.jpg,-2.20994,-4.23611,1.22192,0.00158515,3.09328,0.0354916,1135.79,655.897,981.977,699.859,905.026,569.724,1080.23,501.228,0.372504
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01072.jpg,-2.20634,-4.1922,1.22116,-0.00328728,3.09467,0.023783,1134.49,659.229,979.79,703.153,901.911,571.947,1078.38,503.338,0.233013
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01073.jpg,-2.20247,-4.12955,1.21866,-0.0141361,3.09063,0.0271679,1131.75,663.806,976.506,708.006,897.323,576.234,1074.64,506.471,0.220668
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01074.jpg,-2.20775,-4.073,1.21556,-0.0071204,3.088,0.0294417,1127.94,668.167,972.102,712.775,891.632,580.585,1069.84,509.904,0.251043
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01075.jpg,-2.20521,-4.01521,1.21593,-0.0289484,3.09276,0.0185013,1125.49,672.94,968.967,718.064,887.015,584.905,1066.23,513.408,0.362928
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01076.jpg,-2.21063,-3.96159,1.21309,-0.0132221,3.09057,0.0263312,1122.07,677.243,964.708,722.873,881.223,589.611,1060.88,516.412,0.228686
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01077.jpg,-2.20979,-3.91084,1.20953,-0.0142071,3.09039,0.0265927,1119.6,680.807,961.595,727.23,876.47,593.218,1057,519.157,0.206015
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01078.jpg,-2.20913,-3.85755,1.21246,-0.0162295,3.09262,0.021682,1117.48,685.864,959.032,732.765,871.93,598.385,1053.3,522.998,0.237748
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01079.jpg,-2.2067,-3.80169,1.2189,-0.0217907,3.09597,0.0183822,1115.82,691.717,956.668,738.892,867.966,604.432,1049.77,527.594,0.265258
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01080.jpg,-2.21394,-3.75936,1.21602,-0.0217907,3.09924,0.00566148,1112.37,695.421,952.714,743.227,861.892,608.444,1044.7,530.424,0.327625
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01081.jpg,-2.20357,-3.68766,1.20979,-0.0180728,3.09421,0.0274125,1109.88,700.566,949.419,748.644,856.969,613.473,1040.54,534.267,0.270219
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01082.jpg,-2.20161,-3.64193,1.20604,-0.0241987,3.09619,0.0195049,1107.7,704.279,946.503,752.758,852.643,616.918,1037.05,536.696,0.234622
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01083.jpg,-2.204,-3.58968,1.20363,-0.0175661,3.09602,0.0149773,1104.46,709.104,942.573,758.023,847.004,621.973,1032.01,540.208,0.314107
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01084.jpg,-2.20708,-3.54533,1.20295,-0.0177079,3.09526,0.0234868,1101.68,713.703,939.234,762.97,841.896,626.175,1027.96,543.583,0.416602
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01085.jpg,-2.19481,-3.47362,1.20209,-0.0553122,3.105,0.0105358,1099.35,720.108,936.244,769.553,837.348,632.809,1023.77,548.768,0.349742
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01086.jpg,-2.21982,-3.41195,1.20326,-0.0194513,3.09904,0.0164321,1092.09,727.587,928.898,778.691,826.882,642.241,1013.25,555.78,0.219703
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01087.jpg,-2.28757,-3.31867,1.1989,0.00902336,3.09676,0.0183132,1074.76,739.755,912.171,794.233,805.774,659.475,991.012,568.259,0.325535
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01088.jpg,-2.32079,-3.24297,1.19349,0.0283369,3.09514,0.0160018,1064.38,748.388,901.859,805.207,792.302,671.565,976.793,577.241,0.252978
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01089.jpg,-2.33026,-3.20528,1.19595,0.0295865,3.0955,0.0122029,1061.17,754.033,898.111,810.989,786.583,676.958,971.581,581.701,0.340291
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01090.jpg,-2.28506,-3.16083,1.19803,0.00984381,3.09685,0.008207,1066.33,757.165,902.623,812.921,790.055,677.515,976.446,582.989,0.253432
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01091.jpg,-2.20227,-3.15707,1.20357,-0.0334184,3.09802,0.008468,1081.17,755.284,915.222,807.194,804.494,668.745,993.53,577.67,0.251913
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01092.jpg,-2.07483,-3.19838,1.20398,-0.0907613,3.09657,0.0176222,1106.41,745.763,937.999,791.389,830.969,648.795,1024.4,563.721,0.225545
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01093.jpg,-1.88264,-3.27618,1.21384,-0.182916,3.09479,0.0131421,1146.73,731.872,975.538,767.972,875.983,618.758,1074.57,544.752,0.272971
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01094.jpg,-1.72474,-3.33615,1.22308,-0.238169,3.08808,0.014494,1180.32,721.871,1006.91,750.698,913.743,596.6,1116.48,531.05,0.224312
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01095.jpg,-1.64589,-3.3647,1.22823,-0.270903,3.08402,0.0133364,1197.26,717.869,1022.81,742.289,933.107,585.828,1138.01,524.949,0.266908
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01096.jpg,-1.65622,-3.36473,1.22857,-0.268414,3.08751,0.00793954,1195.28,717.973,1021,743.309,930.876,587.09,1135.62,525.666,0.287742
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01097.jpg,-1.5699,-3.40339,1.23015,-0.30853,3.08311,0.0073425,1213.75,711.956,1039.08,732.801,953.187,574.394,1159,518.317,0.311945
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01098.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01099.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01100.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01101.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01102.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01103.jpg,1.77476,-3.25831,1.37456,-1.57829,2.67801,-0.0460757,1884.21,835.037,1757.21,710.289,1831.79,546.209,2004.77,675.694,0.3323
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01104.jpg,1.92385,-3.1639,1.3796,-1.63745,2.64017,-0.0438787,1911.76,857.292,1790.35,726.239,1872.82,566.333,2040.65,704.456,0.265447
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01105.jpg,1.89823,-3.1728,1.37327,-1.62685,2.64737,-0.0342342,1907.87,853.749,1785.61,723.266,1867.13,562.469,2035.8,699.803,0.267864
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01106.jpg,1.80219,-3.20481,1.37329,-1.59304,2.66728,-0.0360194,1891.01,843.356,1765.14,715.526,1842.98,552.445,2015.95,685.707,0.255034
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01107.jpg,1.64522,-3.23369,1.37707,-1.53701,2.70101,-0.0349695,1864.16,830.793,1731.91,707.563,1802.98,539.427,1983.38,667.054,0.377356
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01108.jpg,1.53798,-3.23253,1.37155,-1.50376,2.72231,-0.0363806,1847.1,823.975,1710.54,702.791,1777.27,531.174,1963.15,655.522,0.179532
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01109.jpg,1.59473,-3.16076,1.37941,-1.53264,2.71216,-0.0437717,1859.78,838.39,1724.66,713.297,1795.27,541.481,1980.58,670.98,0.17719
