#time_of_image,time_of_closest_position_estimate,time_dist,filename,x,y
1583140266.0600,1583140266.0800,0.0200,kodak_01071.jpg,3.7537,0.5477
1583140266.2400,1583140266.2700,0.0300,kodak_01072.jpg,3.7554,0.5087
1583140266.4500,1583140266.4700,0.0200,kodak_01073.jpg,3.7577,0.4696
1583140266.6400,1583140266.6600,0.0200,kodak_01074.jpg,3.7599,0.4299
1583140266.8500,1583140266.8500,0.0000,kodak_01075.jpg,3.7624,0.3903
1583140267.0600,1583140267.0600,0.0000,kodak_01076.jpg,3.7647,0.3511
1583140267.2400,1583140267.2500,0.0100,kodak_01077.jpg,3.7670,0.3115
1583140267.4600,1583140267.4400,0.0200,kodak_01078.jpg,3.7694,0.2721
1583140267.6500,1583140267.6300,0.0200,kodak_01079.jpg,3.7720,0.2332
1583140267.8600,1583140267.8300,0.0300,kodak_01080.jpg,3.7742,0.1938
1583140268.0600,1583140268.0200,0.0400,kodak_01081.jpg,3.7762,0.1541
1583140268.2500,1583140268.2200,0.0300,kodak_01082.jpg,3.7783,0.1149
1583140268.4500,1583140268.4200,0.0300,kodak_01083.jpg,3.7801,0.0756
1583140268.6600,1583140268.6800,0.0200,kodak_01084.jpg,3.7823,0.0365
1583140268.8500,1583140268.8700,0.0200,kodak_01085.jpg,3.7858,-0.0022
1583140269.0500,1583140269.0600,0.0100,kodak_01086.jpg,3.7928,-0.0415
1583140269.2600,1583140269.2600,0.0000,kodak_01087.jpg,3.7985,-0.0790
1583140269.4600,1583140269.4500,0.0100,kodak_01088.jpg,3.8020,-0.1191
1583140269.6600,1583140269.6500,0.0100,kodak_01089.jpg,3.8031,-0.1562
1583140269.8600,1583140269.8400,0.0200,kodak_01090.jpg,3.8002,-0.1881
1583140270.0700,1583140270.0300,0.0400,kodak_01091.jpg,3.7932,-0.2108
1583140270.2600,1583140270.2200,0.0400,kodak_01092.jpg,3.7814,-0.2238
1583140270.4600,1583140270.4100,0.0500,kodak_01093.jpg,3.7714,-0.2319
1583140270.6600,1583140270.6700,0.0100,kodak_01094.jpg,3.7658,-0.2362
1583140270.8600,1583140270.8600,0.0000,kodak_01095.jpg,3.7664,-0.2365
1583140271.0500,1583140271.0500,0.0000,kodak_01096.jpg,3.7617,-0.2411
1583140271.2400,1583140271.2400,0.0000,kodak_01097.jpg,3.7378,-0.2372
1583140271.4500,1583140271.4300,0.0200,kodak_01098.jpg,3.7057,-0.2273
1583140271.6500,1583140271.6200,0.0300,kodak_01099.jpg,3.6759,-0.2127
1583140271.8700,1583140271.8200,0.0500,kodak_01100.jpg,3.6482,-0.1928
1583140272.0700,1583140272.0800,0.0100,kodak_01101.jpg,3.6246,-0.1692
1583140272.2700,1583140272.2700,0.0000,kodak_01102.jpg,3.6092,-0.1495
1583140272.4700,1583140272.4800,0.0100,kodak_01103.jpg,3.6019,-0.1415
1583140272.6500,1583140272.6500,0.0000,kodak_01104.jpg,3.5943,-0.1480
1583140272.8500,1583140272.8400,0.0100,kodak_01105.jpg,3.5721,-0.1682
1583140273.0500,1583140273.0300,0.0200,kodak_01106.jpg,3.5525,-0.1931
1583140273.2700,1583140273.2200,0.0500,kodak_01107.jpg,3.5290,-0.2184
1583140273.4600,1583140273.4700,0.0100,kodak_01108.jpg,3.4997,-0.2359
1583140273.6600,1583140273.6700,0.0100,kodak_01109.jpg,3.4706,-0.2440
1583140273.8700,1583140273.8600,0.0100,kodak_01110.jpg,3.4377,-0.2487
1583140274.0600,1583140274.0600,0.0000,kodak_01111.jpg,3.4034,-0.2540
1583140274.2500,1583140274.2400,0.0100,kodak_01112.jpg,3.3710,-0.2571
1583140274.4600,1583140274.4400,0.0200,kodak_01113.jpg,3.3392,-0.2588
1583140274.6600,1583140274.6200,0.0400,kodak_01114.jpg,3.3069,-0.2573
1583140274.8600,1583140274.8400,0.0200,kodak_01115.jpg,3.2752,-0.2544
1583140275.0600,1583140275.0700,0.0100,kodak_01116.jpg,3.2442,-0.2515
1583140275.2500,1583140275.2600,0.0100,kodak_01117.jpg,3.2117,-0.2459
1583140275.4600,1583140275.4500,0.0100,kodak_01118.jpg,3.1804,-0.2403
1583140275.6600,1583140275.6500,0.0100,kodak_01119.jpg,3.1440,-0.2315
1583140275.8500,1583140275.8400,0.0100,kodak_01120.jpg,3.1033,-0.2276
1583140276.0500,1583140276.0200,0.0300,kodak_01121.jpg,3.0636,-0.2317
1583140276.2500,1583140276.2200,0.0300,kodak_01122.jpg,3.0239,-0.2384
1583140276.4700,1583140276.4700,0.0000,kodak_01123.jpg,2.9842,-0.2413
1583140276.6600,1583140276.6600,0.0000,kodak_01124.jpg,2.9441,-0.2434
1583140276.8800,1583140276.8500,0.0300,kodak_01125.jpg,2.9042,-0.2462
1583140277.0700,1583140277.0500,0.0200,kodak_01126.jpg,2.8639,-0.2488
1583140277.2700,1583140277.2300,0.0400,kodak_01127.jpg,2.8244,-0.2515
1583140277.4800,1583140277.4300,0.0500,kodak_01128.jpg,2.7845,-0.2543
1583140277.6700,1583140277.6200,0.0500,kodak_01129.jpg,2.7445,-0.2561
1583140277.8600,1583140277.8100,0.0500,kodak_01130.jpg,2.7042,-0.2587
1583140278.0500,1583140278.0600,0.0100,kodak_01131.jpg,2.6639,-0.2614
1583140278.2500,1583140278.2600,0.0100,kodak_01132.jpg,2.6240,-0.2641
1583140278.4600,1583140278.4600,0.0000,kodak_01133.jpg,2.5837,-0.2670
1583140278.6700,1583140278.6500,0.0200,kodak_01134.jpg,2.5432,-0.2702
1583140278.8700,1583140278.8500,0.0200,kodak_01135.jpg,2.5032,-0.2728
1583140279.0700,1583140279.0500,0.0200,kodak_01136.jpg,2.4634,-0.2751
1583140279.2900,1583140279.3200,0.0300,kodak_01137.jpg,2.4029,-0.2799
1583140279.4900,1583140279.4700,0.0200,kodak_01138.jpg,2.3830,-0.2803
1583140279.6600,1583140279.6600,0.0000,kodak_01139.jpg,2.3430,-0.2830
1583140279.8700,1583140279.8500,0.0200,kodak_01140.jpg,2.3030,-0.2858
1583140280.0600,1583140280.0300,0.0300,kodak_01141.jpg,2.2632,-0.2882
1583140280.2700,1583140280.2300,0.0400,kodak_01142.jpg,2.2232,-0.2900
1583140280.4600,1583140280.4200,0.0400,kodak_01143.jpg,2.1827,-0.2927
1583140280.6700,1583140280.6200,0.0500,kodak_01144.jpg,2.1428,-0.2953
1583140280.8800,1583140280.9500,0.0700,kodak_01145.jpg,2.0826,-0.2995
1583140281.0800,1583140281.0700,0.0100,kodak_01146.jpg,2.0627,-0.3007
1583140281.2700,1583140281.2600,0.0100,kodak_01147.jpg,2.0227,-0.3034
1583140281.4800,1583140281.4600,0.0200,kodak_01148.jpg,1.9827,-0.3062
1583140281.6800,1583140281.6500,0.0300,kodak_01149.jpg,1.9426,-0.3088
1583140281.8500,1583140281.8500,0.0000,kodak_01150.jpg,1.9027,-0.3109
1583140282.0600,1583140282.0500,0.0100,kodak_01151.jpg,1.8624,-0.3133
1583140282.2700,1583140282.2400,0.0300,kodak_01152.jpg,1.8219,-0.3160
1583140282.4600,1583140282.4300,0.0300,kodak_01153.jpg,1.7863,-0.3187
1583140282.6600,1583140282.6300,0.0300,kodak_01154.jpg,1.7699,-0.3194
1583140282.8700,1583140282.8400,0.0300,kodak_01155.jpg,1.7632,-0.3201
1583140283.0800,1583140283.0300,0.0500,kodak_01156.jpg,1.7481,-0.3204
1583140283.2700,1583140283.2200,0.0500,kodak_01157.jpg,1.7361,-0.3217
1583140283.4700,1583140283.4100,0.0600,kodak_01158.jpg,1.7246,-0.3228
1583140283.6700,1583140283.6100,0.0600,kodak_01159.jpg,1.7138,-0.3228
1583140283.8700,1583140283.8100,0.0600,kodak_01160.jpg,1.7029,-0.3238
1583140284.0700,1583140284.0100,0.0600,kodak_01161.jpg,1.6925,-0.3247
1583140284.2700,1583140284.2100,0.0600,kodak_01162.jpg,1.6822,-0.3249
1583140284.4800,1583140284.4200,0.0600,kodak_01163.jpg,1.6716,-0.3254
1583140284.6700,1583140284.6200,0.0500,kodak_01164.jpg,1.6611,-0.3267
1583140284.8800,1583140284.9400,0.0600,kodak_01165.jpg,1.6455,-0.3268
1583140285.0700,1583140285.0100,0.0600,kodak_01166.jpg,1.6403,-0.3271
1583140285.2800,1583140285.3400,0.0600,kodak_01167.jpg,1.6246,-0.3284
1583140285.4800,1583140285.5400,0.0600,kodak_01168.jpg,1.6145,-0.3287
1583140285.6700,1583140285.6100,0.0600,kodak_01169.jpg,1.6092,-0.3287
1583140285.8700,1583140285.8100,0.0600,kodak_01170.jpg,1.5987,-0.3297
1583140286.0800,1583140286.0200,0.0600,kodak_01171.jpg,1.5884,-0.3310
1583140286.2700,1583140286.3300,0.0600,kodak_01172.jpg,1.5731,-0.3313
1583140286.4800,1583140286.4600,0.0200,kodak_01173.jpg,1.5677,-0.3319
1583140286.6900,1583140286.6600,0.0300,kodak_01174.jpg,1.5568,-0.3327
1583140286.8900,1583140286.9200,0.0300,kodak_01175.jpg,1.5414,-0.3334
1583140287.0700,1583140287.0500,0.0200,kodak_01176.jpg,1.5362,-0.3333
1583140287.2700,1583140287.2500,0.0200,kodak_01177.jpg,1.5255,-0.3348
1583140287.4900,1583140287.4500,0.0400,kodak_01178.jpg,1.5147,-0.3357
1583140287.6900,1583140287.7100,0.0200,kodak_01179.jpg,1.4988,-0.3345
1583140287.8900,1583140287.9100,0.0200,kodak_01180.jpg,1.4882,-0.3354
1583140288.0900,1583140288.1100,0.0200,kodak_01181.jpg,1.4776,-0.3359
1583140288.2800,1583140288.3100,0.0300,kodak_01182.jpg,1.4677,-0.3359
1583140288.4700,1583140288.4500,0.0200,kodak_01183.jpg,1.4622,-0.3363
1583140288.6700,1583140288.6500,0.0200,kodak_01184.jpg,1.4515,-0.3375
1583140288.8700,1583140288.8400,0.0300,kodak_01185.jpg,1.4410,-0.3381
1583140289.0800,1583140289.1100,0.0300,kodak_01186.jpg,1.4257,-0.3390
1583140289.2700,1583140289.2400,0.0300,kodak_01187.jpg,1.4202,-0.3395
1583140289.4800,1583140289.4400,0.0400,kodak_01188.jpg,1.4096,-0.3405
1583140289.6800,1583140289.7100,0.0300,kodak_01189.jpg,1.3945,-0.3412
1583140289.8700,1583140289.8400,0.0300,kodak_01190.jpg,1.3891,-0.3416
1583140290.0700,1583140290.0400,0.0300,kodak_01191.jpg,1.3784,-0.3428
1583140290.2700,1583140290.2300,0.0400,kodak_01192.jpg,1.3681,-0.3432
1583140290.4800,1583140290.4200,0.0600,kodak_01193.jpg,1.3580,-0.3437
1583140290.6800,1583140290.7400,0.0600,kodak_01194.jpg,1.3421,-0.3452
1583140290.8800,1583140290.9300,0.0500,kodak_01195.jpg,1.3320,-0.3455
1583140291.0800,1583140291.0600,0.0200,kodak_01196.jpg,1.3271,-0.3457
1583140291.2700,1583140291.2600,0.0100,kodak_01197.jpg,1.3164,-0.3467
1583140291.4800,1583140291.4500,0.0300,kodak_01198.jpg,1.3060,-0.3476
1583140291.6800,1583140291.7100,0.0300,kodak_01199.jpg,1.2906,-0.3485
1583140291.8800,1583140291.9000,0.0200,kodak_01200.jpg,1.2802,-0.3496
1583140292.0700,1583140292.0300,0.0400,kodak_01201.jpg,1.2748,-0.3502
1583140292.2700,1583140292.2200,0.0500,kodak_01202.jpg,1.2644,-0.3505
1583140292.4900,1583140292.5500,0.0600,kodak_01203.jpg,1.2487,-0.3514
1583140292.6800,1583140292.6600,0.0200,kodak_01204.jpg,1.2435,-0.3520
1583140292.8700,1583140292.8100,0.0600,kodak_01205.jpg,1.2328,-0.3526
1583140293.0600,1583140293.0100,0.0500,kodak_01206.jpg,1.2231,-0.3524
1583140293.2800,1583140293.2200,0.0600,kodak_01207.jpg,1.2124,-0.3538
1583140293.5000,1583140293.5500,0.0500,kodak_01208.jpg,1.1966,-0.3551
1583140293.6900,1583140293.7500,0.0600,kodak_01209.jpg,1.1866,-0.3551
1583140293.8900,1583140293.9400,0.0500,kodak_01210.jpg,1.1759,-0.3563
1583140294.0900,1583140294.1200,0.0300,kodak_01211.jpg,1.1654,-0.3572
1583140294.2900,1583140294.2500,0.0400,kodak_01212.jpg,1.1603,-0.3574
1583140294.5000,1583140294.5300,0.0300,kodak_01213.jpg,1.1448,-0.3583
1583140294.6800,1583140294.6600,0.0200,kodak_01214.jpg,1.1395,-0.3590
1583140294.8700,1583140294.8600,0.0100,kodak_01215.jpg,1.1291,-0.3600
1583140295.0800,1583140295.0500,0.0300,kodak_01216.jpg,1.1191,-0.3603
1583140295.2800,1583140295.2500,0.0300,kodak_01217.jpg,1.1088,-0.3613
1583140295.4900,1583140295.5100,0.0200,kodak_01218.jpg,1.0930,-0.3625
1583140295.6800,1583140295.7100,0.0300,kodak_01219.jpg,1.0827,-0.3623
1583140295.8800,1583140295.9000,0.0200,kodak_01220.jpg,1.0719,-0.3635
1583140296.0900,1583140296.1000,0.0100,kodak_01221.jpg,1.0613,-0.3645
1583140296.3000,1583140296.3600,0.0600,kodak_01222.jpg,1.0513,-0.3647
1583140296.5000,1583140296.5500,0.0500,kodak_01223.jpg,1.0406,-0.3656
1583140296.6900,1583140296.7500,0.0600,kodak_01224.jpg,1.0302,-0.3670
1583140296.9000,1583140296.9400,0.0400,kodak_01225.jpg,1.0199,-0.3674
1583140297.0900,1583140297.1400,0.0500,kodak_01226.jpg,1.0096,-0.3678
1583140297.2800,1583140297.3300,0.0500,kodak_01227.jpg,0.9990,-0.3689
1583140297.4800,1583140297.5200,0.0400,kodak_01228.jpg,0.9885,-0.3697
1583140297.6800,1583140297.6600,0.0200,kodak_01229.jpg,0.9836,-0.3700
1583140297.8800,1583140297.8500,0.0300,kodak_01230.jpg,0.9732,-0.3707
1583140298.0900,1583140298.1100,0.0200,kodak_01231.jpg,0.9570,-0.3721
1583140298.2900,1583140298.3100,0.0200,kodak_01232.jpg,0.9470,-0.3725
1583140298.4800,1583140298.5000,0.0200,kodak_01233.jpg,0.9367,-0.3734
1583140298.6900,1583140298.7000,0.0100,kodak_01234.jpg,0.9258,-0.3745
1583140298.8800,1583140298.8900,0.0100,kodak_01235.jpg,0.9156,-0.3751
1583140299.0800,1583140299.0200,0.0600,kodak_01236.jpg,0.9105,-0.3751
1583140299.2800,1583140299.2200,0.0600,kodak_01237.jpg,0.8997,-0.3761
1583140299.4800,1583140299.5400,0.0600,kodak_01238.jpg,0.8842,-0.3776
1583140299.6800,1583140299.7300,0.0500,kodak_01239.jpg,0.8744,-0.3779
1583140299.8900,1583140299.9200,0.0300,kodak_01240.jpg,0.8639,-0.3792
1583140300.1000,1583140300.1100,0.0100,kodak_01241.jpg,0.8532,-0.3810
1583140300.3000,1583140300.3000,0.0000,kodak_01242.jpg,0.8429,-0.3808
1583140300.4900,1583140300.4900,0.0000,kodak_01243.jpg,0.8323,-0.3818
1583140300.6900,1583140300.7500,0.0600,kodak_01244.jpg,0.8220,-0.3832
1583140300.8900,1583140300.9400,0.0500,kodak_01245.jpg,0.8107,-0.3849
1583140301.0900,1583140301.1300,0.0400,kodak_01246.jpg,0.8000,-0.3886
1583140301.2800,1583140301.3200,0.0400,kodak_01247.jpg,0.7906,-0.3968
1583140301.4800,1583140301.4500,0.0300,kodak_01248.jpg,0.7845,-0.4004
1583140301.6900,1583140301.7100,0.0200,kodak_01249.jpg,0.7672,-0.3985
1583140301.8800,1583140301.9000,0.0200,kodak_01250.jpg,0.7682,-0.3969
1583140302.1000,1583140302.1600,0.0600,kodak_01251.jpg,0.7674,-0.3976
1583140302.2900,1583140302.3400,0.0500,kodak_01252.jpg,0.7660,-0.3853
1583140302.4900,1583140302.5400,0.0500,kodak_01253.jpg,0.7667,-0.3541
1583140302.6800,1583140302.7300,0.0500,kodak_01254.jpg,0.7721,-0.3208
1583140302.8900,1583140302.9300,0.0400,kodak_01255.jpg,0.7831,-0.2883
1583140303.0900,1583140303.0600,0.0300,kodak_01256.jpg,0.7898,-0.2733
1583140303.2900,1583140303.3200,0.0300,kodak_01257.jpg,0.8076,-0.2436
1583140303.5000,1583140303.5200,0.0200,kodak_01258.jpg,0.8027,-0.2402
1583140303.7000,1583140303.7100,0.0100,kodak_01259.jpg,0.7839,-0.2224
1583140303.8900,1583140303.9100,0.0200,kodak_01260.jpg,0.7598,-0.2029
1583140304.1000,1583140304.1100,0.0100,kodak_01261.jpg,0.7375,-0.1825
1583140304.3100,1583140304.3000,0.0100,kodak_01262.jpg,0.7139,-0.1626
1583140304.4900,1583140304.5000,0.0100,kodak_01263.jpg,0.6915,-0.1411
1583140304.6900,1583140304.6900,0.0000,kodak_01264.jpg,0.6687,-0.1195
1583140304.8900,1583140304.9600,0.0700,kodak_01265.jpg,0.6450,-0.0998
1583140305.0800,1583140305.0200,0.0600,kodak_01266.jpg,0.6332,-0.0896
1583140305.2900,1583140305.3500,0.0600,kodak_01267.jpg,0.5976,-0.0596
1583140305.4800,1583140305.4100,0.0700,kodak_01268.jpg,0.5866,-0.0487
1583140305.6900,1583140305.7400,0.0500,kodak_01269.jpg,0.5522,-0.0165
1583140305.8900,1583140305.9400,0.0500,kodak_01270.jpg,0.5297,0.0054
1583140306.0900,1583140306.1400,0.0500,kodak_01271.jpg,0.5077,0.0281
1583140306.3100,1583140306.3300,0.0200,kodak_01272.jpg,0.4847,0.0493
1583140306.5000,1583140306.5300,0.0300,kodak_01273.jpg,0.4626,0.0713
1583140306.6900,1583140306.7300,0.0400,kodak_01274.jpg,0.4404,0.0915
1583140306.9000,1583140306.9200,0.0200,kodak_01275.jpg,0.4159,0.1128
1583140307.0900,1583140307.1200,0.0300,kodak_01276.jpg,0.3945,0.1355
1583140307.2900,1583140307.3200,0.0300,kodak_01277.jpg,0.3731,0.1579
1583140307.4900,1583140307.5200,0.0300,kodak_01278.jpg,0.3514,0.1810
1583140307.6800,1583140307.6500,0.0300,kodak_01279.jpg,0.3411,0.1940
1583140307.8800,1583140307.8500,0.0300,kodak_01280.jpg,0.3201,0.2150
1583140308.0900,1583140308.1100,0.0200,kodak_01281.jpg,0.2857,0.2512
1583140308.3000,1583140308.3000,0.0000,kodak_01282.jpg,0.2680,0.2779
1583140308.5200,1583140308.4900,0.0300,kodak_01283.jpg,0.2461,0.2946
1583140308.7100,1583140308.7500,0.0400,kodak_01284.jpg,0.2215,0.3156
1583140308.9100,1583140308.9400,0.0300,kodak_01285.jpg,0.2054,0.3351
1583140309.1000,1583140309.1300,0.0300,kodak_01286.jpg,0.2055,0.3340
1583140309.3000,1583140309.3200,0.0200,kodak_01287.jpg,0.2063,0.3349
1583140309.4900,1583140309.5100,0.0200,kodak_01288.jpg,0.2019,0.3300
1583140309.7000,1583140309.7100,0.0100,kodak_01289.jpg,0.1826,0.3078
1583140309.9000,1583140309.9100,0.0100,kodak_01290.jpg,0.1641,0.2793
1583140310.1000,1583140310.1100,0.0100,kodak_01291.jpg,0.1554,0.2521
1583140310.3000,1583140310.3100,0.0100,kodak_01292.jpg,0.1480,0.2218
1583140310.5000,1583140310.5100,0.0100,kodak_01293.jpg,0.1454,0.1905
1583140310.6900,1583140310.7100,0.0200,kodak_01294.jpg,0.1467,0.1559
1583140310.9000,1583140310.9000,0.0000,kodak_01295.jpg,0.1527,0.1311
1583140311.0900,1583140311.1000,0.0100,kodak_01296.jpg,0.1537,0.1192
1583140311.3000,1583140311.3000,0.0000,kodak_01297.jpg,0.1504,0.1156
1583140311.5000,1583140311.5000,0.0000,kodak_01298.jpg,0.1463,0.1107
1583140311.7000,1583140311.7000,0.0000,kodak_01299.jpg,0.1441,0.1035
1583140311.8900,1583140311.9000,0.0100,kodak_01300.jpg,0.1415,0.0984
1583140312.0900,1583140312.1000,0.0100,kodak_01301.jpg,0.1414,0.0946
1583140312.3100,1583140312.3000,0.0100,kodak_01302.jpg,0.1401,0.0918
1583140312.5000,1583140312.4900,0.0100,kodak_01303.jpg,0.1419,0.0852
1583140312.7100,1583140312.7500,0.0400,kodak_01304.jpg,0.1559,0.0679
1583140312.9000,1583140312.9400,0.0400,kodak_01305.jpg,0.1711,0.0475
1583140313.0900,1583140313.1400,0.0500,kodak_01306.jpg,0.1888,0.0283
1583140313.2900,1583140313.3300,0.0400,kodak_01307.jpg,0.1974,0.0163
1583140313.4900,1583140313.5200,0.0300,kodak_01308.jpg,0.1942,0.0123
1583140313.6900,1583140313.7100,0.0200,kodak_01309.jpg,0.1918,0.0091
1583140313.9100,1583140313.9100,0.0000,kodak_01310.jpg,0.1856,-0.0017
1583140314.1100,1583140314.1100,0.0000,kodak_01311.jpg,0.1760,-0.0260
1583140314.3100,1583140314.3200,0.0100,kodak_01312.jpg,0.1668,-0.0483
1583140314.4900,1583140314.5300,0.0400,kodak_01313.jpg,0.1556,-0.0697
1583140314.6900,1583140314.7200,0.0300,kodak_01314.jpg,0.1479,-0.0952
1583140314.9100,1583140314.9200,0.0100,kodak_01315.jpg,0.1419,-0.1151
1583140315.1000,1583140315.1200,0.0200,kodak_01316.jpg,0.1385,-0.1260
1583140315.3100,1583140315.3200,0.0100,kodak_01317.jpg,0.1541,-0.0930
1583140315.5200,1583140315.5200,0.0000,kodak_01318.jpg,0.1562,-0.0647
1583140315.7000,1583140315.7200,0.0200,kodak_01319.jpg,0.1567,-0.0311
1583140315.9000,1583140315.9200,0.0200,kodak_01320.jpg,0.1771,-0.0209
1583140316.1000,1583140316.1200,0.0200,kodak_01321.jpg,0.2078,-0.0054
1583140316.3000,1583140316.3200,0.0200,kodak_01322.jpg,0.2310,0.0217
1583140316.5000,1583140316.5100,0.0100,kodak_01323.jpg,0.2529,0.0514
1583140316.7000,1583140316.7000,0.0000,kodak_01324.jpg,0.2713,0.0845
1583140316.9000,1583140316.8900,0.0100,kodak_01325.jpg,0.2867,0.1081
1583140317.1100,1583140317.1400,0.0300,kodak_01326.jpg,0.2930,0.1184
1583140317.3100,1583140317.3400,0.0300,kodak_01327.jpg,0.2925,0.1167
1583140317.5000,1583140317.5300,0.0300,kodak_01328.jpg,0.2915,0.1153
1583140317.7200,1583140317.7200,0.0000,kodak_01329.jpg,0.2710,0.1289
1583140317.9100,1583140317.9100,0.0000,kodak_01330.jpg,0.2368,0.1608
1583140318.1200,1583140318.1000,0.0200,kodak_01331.jpg,0.2111,0.2012
1583140318.3200,1583140318.2900,0.0300,kodak_01332.jpg,0.1945,0.2517
1583140318.5000,1583140318.4900,0.0100,kodak_01333.jpg,0.1884,0.2995
1583140318.7200,1583140318.7500,0.0300,kodak_01334.jpg,0.1924,0.3343
1583140318.8900,1583140318.9400,0.0500,kodak_01335.jpg,0.1935,0.3488
1583140319.1000,1583140319.1300,0.0300,kodak_01336.jpg,0.1911,0.3472
1583140319.3000,1583140319.3300,0.0300,kodak_01337.jpg,0.1917,0.3446
1583140319.5100,1583140319.5300,0.0200,kodak_01338.jpg,0.1910,0.3430
1583140319.7200,1583140319.7200,0.0000,kodak_01339.jpg,0.1864,0.3278
1583140319.9200,1583140319.9100,0.0100,kodak_01340.jpg,0.1795,0.2933
1583140320.1300,1583140320.1100,0.0200,kodak_01341.jpg,0.1879,0.2635
1583140320.3000,1583140320.3000,0.0000,kodak_01342.jpg,0.1935,0.2378
1583140320.4900,1583140320.5000,0.0100,kodak_01343.jpg,0.2036,0.2120
1583140320.7100,1583140320.6900,0.0200,kodak_01344.jpg,0.2046,0.2019
1583140320.9100,1583140320.8900,0.0200,kodak_01345.jpg,0.2002,0.2016
1583140321.1000,1583140321.0800,0.0200,kodak_01346.jpg,0.1909,0.1918
1583140321.3000,1583140321.3400,0.0400,kodak_01347.jpg,0.1883,0.1857
1583140321.5100,1583140321.5400,0.0300,kodak_01348.jpg,0.1842,0.1812
1583140321.6900,1583140321.7300,0.0400,kodak_01349.jpg,0.1816,0.1690
1583140321.9100,1583140321.9300,0.0200,kodak_01350.jpg,0.1798,0.1581
1583140322.1100,1583140322.1300,0.0200,kodak_01351.jpg,0.1744,0.1471
1583140322.3100,1583140322.3200,0.0100,kodak_01352.jpg,0.1697,0.1364
1583140322.5000,1583140322.5200,0.0200,kodak_01353.jpg,0.1652,0.1253
1583140322.7000,1583140322.7100,0.0100,kodak_01354.jpg,0.1611,0.1143
1583140322.9200,1583140322.9100,0.0100,kodak_01355.jpg,0.1562,0.1041
1583140323.1200,1583140323.1000,0.0200,kodak_01356.jpg,0.1537,0.0919
1583140323.3200,1583140323.3000,0.0200,kodak_01357.jpg,0.1505,0.0807
1583140323.5000,1583140323.4900,0.0100,kodak_01358.jpg,0.1474,0.0684
1583140323.7100,1583140323.6900,0.0200,kodak_01359.jpg,0.1452,0.0572
1583140323.9000,1583140323.8800,0.0200,kodak_01360.jpg,0.1423,0.0448
1583140324.1000,1583140324.0800,0.0200,kodak_01361.jpg,0.1401,0.0339
1583140324.3100,1583140324.3400,0.0300,kodak_01362.jpg,0.1381,0.0218
1583140324.5000,1583140324.5400,0.0400,kodak_01363.jpg,0.1373,0.0100
1583140324.7000,1583140324.7300,0.0300,kodak_01364.jpg,0.1366,-0.0021
1583140324.9000,1583140324.9600,0.0600,kodak_01365.jpg,0.1364,-0.0138
1583140325.1000,1583140325.1200,0.0200,kodak_01366.jpg,0.1350,-0.0255
1583140325.3100,1583140325.3100,0.0000,kodak_01367.jpg,0.1357,-0.0370
1583140325.5200,1583140325.5000,0.0200,kodak_01368.jpg,0.1344,-0.0461
1583140325.7100,1583140325.6900,0.0200,kodak_01369.jpg,0.1330,-0.0578
1583140325.9200,1583140325.8800,0.0400,kodak_01370.jpg,0.1330,-0.0700
1583140326.1300,1583140326.0800,0.0500,kodak_01371.jpg,0.1298,-0.0785
1583140326.3300,1583140326.3300,0.0000,kodak_01372.jpg,0.1253,-0.0876
1583140326.5200,1583140326.5200,0.0000,kodak_01373.jpg,0.1235,-0.1008
1583140326.7200,1583140326.7200,0.0000,kodak_01374.jpg,0.1250,-0.1124
1583140326.9300,1583140326.9000,0.0300,kodak_01375.jpg,0.1258,-0.1241
1583140327.1300,1583140327.1100,0.0200,kodak_01376.jpg,0.1244,-0.1352
1583140327.3200,1583140327.3100,0.0100,kodak_01377.jpg,0.1248,-0.1444
1583140327.5300,1583140327.5100,0.0200,kodak_01378.jpg,0.1228,-0.1547
1583140327.7100,1583140327.7100,0.0000,kodak_01379.jpg,0.1218,-0.1644
1583140327.9100,1583140327.9100,0.0000,kodak_01380.jpg,0.1225,-0.1747
1583140328.1100,1583140328.1100,0.0000,kodak_01381.jpg,0.1213,-0.1799
1583140328.3200,1583140328.3100,0.0100,kodak_01382.jpg,0.1216,-0.1861
1583140328.5200,1583140328.5000,0.0200,kodak_01383.jpg,0.1217,-0.1942
1583140328.7200,1583140328.6900,0.0300,kodak_01384.jpg,0.1219,-0.2011
1583140328.9100,1583140328.8900,0.0200,kodak_01385.jpg,0.1241,-0.1798
1583140329.1200,1583140329.0800,0.0400,kodak_01386.jpg,0.1215,-0.1719
1583140329.3100,1583140329.3300,0.0200,kodak_01387.jpg,0.1331,-0.1467
1583140329.5200,1583140329.5300,0.0100,kodak_01388.jpg,0.1451,-0.1102
1583140329.7100,1583140329.7200,0.0100,kodak_01389.jpg,0.1564,-0.0705
1583140329.9100,1583140329.9100,0.0000,kodak_01390.jpg,0.1635,-0.0281
1583140330.1100,1583140330.1000,0.0100,kodak_01391.jpg,0.1708,0.0073
1583140330.3100,1583140330.2900,0.0200,kodak_01392.jpg,0.1890,0.0370
1583140330.5200,1583140330.4800,0.0400,kodak_01393.jpg,0.2015,0.0753
1583140330.7300,1583140330.7400,0.0100,kodak_01394.jpg,0.2114,0.1154
1583140330.9300,1583140330.9300,0.0000,kodak_01395.jpg,0.2218,0.1542
1583140331.1100,1583140331.1200,0.0100,kodak_01396.jpg,0.2327,0.1931
1583140331.3100,1583140331.3100,0.0000,kodak_01397.jpg,0.2429,0.2317
